,corpus_id,sentences
196,14,"at first, repeat it slow!"
197,14,"for heaven is a different thing,"
198,14,"conjectured, and waked sudden in—"
199,14,and might extinguish me!
200,15,'tis sunrise—little maid—hast thou
201,15,no station in the day?
202,15,"'twas not thy wont, to hinder so—"
203,15,retrieve thine industry—
204,15,'tis noon—my little maid—
205,15,alas—and art thou sleeping yet?
206,15,the lily—waiting to be wed—
207,15,the bee—hast thou forgot?
208,15,my little maid—'tis night—alas
209,15,that night should be to thee
210,15,instead of morning—had'st thou broached
211,15,thy little plan to die—
212,15,"dissuade thee, if i could not, sweet,"
213,15,i might have aided—thee—
214,16,'tis true—they shut me in the cold—
215,16,but then—themselves were warm
216,16,and could not know the feeling 'twas—
217,16,forget it—lord—of them—
218,16,let not my witness hinder them
219,16,in heavenly esteem—
220,16,no paradise could be—conferred
221,16,through their beloved blame—
222,16,the harm they did—was short—and since
223,16,myself—who bore it—do—
224,16,forgive them—even as myself—
225,16,or else—forgive not me—
226,17,'twas a long parting—but the time
227,17,for interview—had come—
228,17,before the judgment seat of god—
229,17,the last—and second time
230,17,these fleshless lovers met—
231,17,a heaven in a gaze—
232,17,a heaven of heavens—the privilege
233,17,of one another's eyes—
234,17,no lifetime—on them—
235,17,appareled as the new
236,17,unborn—except they had beheld—
237,17,born infiniter—now—
238,17,was bridal—e'er like this?
239,17,a paradise—the host—
240,17,and cherubim—and seraphim—
241,17,the unobtrusive guest—
242,18,"'twas awkward, but it fitted me—"
243,18,an ancient fashioned heart—
244,18,its only lore—its steadfastness—
245,18,in change—unerudite—
246,18,it only moved as do the suns—
247,18,for merit of return—
248,18,or birds—confirmed perpetual
249,18,by alternating zone—
250,18,i only have it not tonight
251,18,in its established place—
252,18,for technicality of death—
253,18,omitted in the lease—
254,19,"'twas just this time, last year, i died."
255,19,"i know i heard the corn,"
256,19,when i was carried by the farms—
257,19,it had the tassels on—
258,19,i thought how yellow it would look—
259,19,when richard went to mill—
260,19,"and then, i wanted to get out,"
261,19,but something held my will.
262,19,i thought just how red—apples wedged
263,19,the stubble's joints between—
264,19,and the carts stooping round the fields
265,19,to take the pumpkins in—
266,19,"i wondered which would miss me, least,"
267,19,"and when thanksgiving, came,"
268,19,if father'd multiply the plates—
269,19,to make an even sum—
270,19,and would it blur the christmas glee
271,19,my stocking hang too high
272,19,for any santa claus to reach
273,19,the altitude of me—
274,19,"but this sort, grieved myself,"
275,19,"and so, i thought the other way,"
276,19,"how just this time, some perfect year—"
277,19,"themself, should come to me—"
278,20,"'twas like a maelstrom, with a notch,"
279,20,"that nearer, every day,"
280,20,kept narrowing its boiling wheel
281,20,until the agony
282,20,toyed coolly with the final inch
283,20,of your delirious hem—
284,20,"and you dropt, lost,"
285,20,when something broke—
286,20,and let you from a dream—
287,20,as if a goblin with a gauge—
288,20,kept measuring the hours—
289,20,until you felt your second
290,20,"weigh, helpless, in his paws—"
291,20,"and not a sinew—stirred—could help,"
292,20,and sense was setting numb—
293,20,when god—remembered—and the fiend
294,20,"let go, then, overcome—"
295,20,as if your sentence stood—pronounced—
296,20,and you were frozen led
297,20,from dungeon's luxury of doubt
298,20,"to gibbets, and the dead—"
299,20,and when the film had stitched your eyes
300,20,"a creature gasped ""reprieve""!"
301,20,which anguish was the utterest—then—
302,20,"to perish, or to live?"
303,21,'twas love—not me—
304,21,oh punish—pray—
305,21,the real one died for thee—
306,21,just him—not me—
307,21,such guilt—to love thee—most!
308,21,doom it beyond the rest—
309,21,forgive it—last—
310,21,'twas base as jesus—most!
311,21,let justice not mistake—
312,21,we two—looked so alike—
313,21,which was the guilty sake—
314,21,'twas love's—now strike!
315,22,'twas the old—road—through pain—
316,22,that unfrequented—one—
317,22,with many a turn—and thorn—
318,22,that stops—at heaven—
319,22,this—was the town—she passed—
320,22,there—where she—rested—last—
321,22,then—stepped more fast—
322,22,the little tracks—close prest—
323,22,then—not so swift—
324,22,slow—slow—as feet did weary—grow—
325,22,then—stopped—no other track!
326,22,wait! look! her little book—
327,22,the leaf—at love—turned back—
328,22,her very hat—
329,22,and this worn shoe just fits the track—
330,22,herself—though—fled!
331,22,another bed—a short one—
332,22,women make—tonight—
333,22,in chambers bright—
334,22,too out of sight—though—
335,22,for our hoarse good night—
336,22,to touch her head!
337,23,'twas warm—at first—like us—
338,23,until there crept upon
339,23,a chill—like frost upon a glass—
340,23,till all the scene—be gone.
341,23,the forehead copied stone—
342,23,the fingers grew too cold
343,23,to ache—and like a skater's brook—
344,23,the busy eyes—congealed—
345,23,it straightened—that was all—
346,23,it crowded cold to cold—
347,23,it multiplied indifference—
348,23,as pride were all it could—
349,23,and even when with cords—
350,23,"'twas lowered, like a weight—"
351,23,"it made no signal, nor demurred,"
352,23,but dropped like adamant.
353,24,'twould ease—a butterfly—
354,24,elate—a bee—
355,24,thou'rt neither—
356,24,neither—thy capacity—
357,24,"but, blossom, were i,"
358,24,i would rather be
359,24,thy moment
360,24,than a bee's eternity—
361,24,content of fading
362,24,is enough for me—
363,24,fade i unto divinity—
364,24,and dying—lifetime—
365,24,ample as the eye—
366,24,her least attention raise on me—
367,25,"a bird came down the walk,"
368,25,he did not know i saw;
369,25,he bit an angle-worm in halves
370,25,"and ate the fellow, raw."
371,25,and then he drank a dew
372,25,"from a convenient grass,"
373,25,and then hopped sidewise to the wall
374,25,to let a beetle pass.
375,25,he glanced with rapid eyes
376,25,"that hurried all abroad, "
377,25,"they looked like frightened beads, i thought;"
378,25,he stirred his velvet head
379,25,"like one in danger; cautious,"
380,25,"i offered him a crumb,"
381,25,and he unrolled his feathers
382,25,and rowed him softer home
383,25,"than oars divide the ocean,"
384,25,"too silver for a seam,"
385,25,"or butterflies, off banks of noon,"
386,25,"leap, splashless, as they swim."
387,26,there is no frigate like a book
388,26,"to take us lands away,"
389,26,nor any coursers like a page
390,26,of prancing poetry.
391,26,this traverse may the poorest take
392,26,without oppress of toll;
393,26,how frugal is the chariot
394,26,that bears a human soul!
395,27,a burdock—clawed my gown—
396,27,not burdock's—blame—
397,27,but mine—
398,27,who went too near
399,27,the burdock's den—
400,27,a bog—affronts my shoe—
401,27,what else have bogs—to do—
402,27,the only trade they know—
403,27,the splashing men!
404,27,"ah, pity—then!"
405,27,'tis minnows can despise!
406,27,the elephant's—calm eyes
407,27,look further on!
408,28,a charm invests a face
409,28,imperfectly beheld—
410,28,the lady date not lift her veil
411,28,for fear it be dispelled—
412,28,but peers beyond her mesh—
413,28,and wishes—and denies—
414,28,lest interview—annul a want
415,28,that image—satisfies—
416,29,a clock stopped   not the mantel's
417,29,  geneva's farthest skill
418,29,can't put the puppet bowing
419,29,  that just now dangled still.
420,29,an awe came on the trinket!
421,29,"  the figures hunched with pain,"
422,29,then quivered out of decimals
423,29,  into degreeless noon.
424,29,"it will not stir for doctors,"
425,29,  this pendulum of snow;
426,29,"the shopman importunes it,"
427,29,"  while cool, concernless no"
428,29,"nods from the gilded pointers,"
429,29,"  nods from seconds slim,"
430,29,decades of arrogance between
431,29,  the dial life and him.
432,30,a cloud withdrew from the sky
433,30,superior glory be
434,30,but that cloud and its auxiliaries
435,30,are forever lost to me
436,30,had i but further scanned
437,30,had i secured the glow
438,30,in an hermetic memory
439,30,it had availed me now.
440,30,never to pass the angel
441,30,with a glance and a bow
442,30,till i am firm in heaven
443,30,is my intention now.
444,31,"a coffin—is a small domain,"
445,31,yet able to contain
446,31,a citizen of paradise
447,31,in it diminished plane.
448,31,a grave—is a restricted breadth—
449,31,yet ampler than the sun—
450,31,and all the seas he populates
451,31,and lands he looks upon
452,31,to him who on its small repose
453,31,bestows a single friend—
454,31,circumference without relief—
455,31,or estimate—or end—
456,32,a darting fear—a pomp—a tear—
457,32,a waking on a morn
458,32,"to find that what one waked for,"
459,32,inhales the different dawn.
460,33,a day! help! help! another day!
461,33,"your prayers, oh passer by!"
462,33,from such a common ball as this
463,33,might date a victory!
464,33,from marshallings as simple
465,33,the flags of nations swang.
466,33,"steady—my soul, what issues"
467,33,upon thine arrow hang!
468,34,a death blow is a life blow to some
469,34,"who till they died, did not alive become—"
470,34,"who had they lived, had died but when"
471,34,"they died, vitality begun."
472,35,a door just opened on a street 
473,35,"  i, lost, was passing by "
474,35,an instant's width of warmth disclosed
475,35,"  and wealth, and company."
476,35,"the door as sudden shut, and i,"
477,35,"  i, lost, was passing by, "
478,35,"lost doubly, but by contrast most,"
479,35,  enlightening misery.
480,36,a doubt if it be us
481,36,assists the staggering mind
482,36,in an extremer anguish
483,36,until it footing find.
484,36,"an unreality is lent,"
485,36,a merciful mirage
486,36,that makes the living possible
487,36,while it suspends the lives.
488,37,a drop fell on the apple tree
489,37,another on the roof;
490,37,"a half a dozen kissed the eaves,"
491,37,and made the gables laugh.
492,37,"a few went out to help the brook,"
493,37,that went to help the sea.
494,37,"myself conjectured, were they pearls,"
495,37,what necklaces could be!
496,37,the dust replaced in hoisted roa
497,37,the birds jocoser sung;
498,37,"the sunshine threw his hat away,"
499,37,the orchards spangles hung.
500,37,the breezes brought dejected
501,37,and bathed them in the glee;
502,37,"the east put out a single flag,"
503,37,and signed the fete away.
504,38,a dying tiger—moaned for drink—
505,38,i hunted all the sand—
506,38,i caught the dripping of a rock
507,38,and bore it in my hand—
508,38,his mighty balls—in death were thick—
509,38,but searching—i could see
510,38,a vision on the retina
511,38,of water—and of me—
512,38,'twas not my blame—who sped too slow—
513,38,'twas not his blame—who died
514,38,while i was reaching him—
515,38,but 'twas—the fact that he was dead—
516,39,a feather from the whippoorwill
517,39,that everlasting—sings!
518,39,whose galleries—are sunrise—
519,39,whose opera—the springs—
520,39,whose emerald nest the ages spin
521,39,of mellow—murmuring thread—
522,39,"whose beryl egg, what schoolboys hunt"
523,39,"in ""recess""—overhead!"
524,40,a first mute coming—
525,40,in the stranger's house—
526,40,a first fair going—
527,40,when the bells rejoice—
528,40,a first exchange—of
529,40,what hath mingled—been—
530,40,for lot—exhibited to
531,40,faith—alone—
532,41,"a fuzzy fellow, without feet,"
533,41,yet doth exceeding run!
534,41,"of velvet, is his countenance,"
535,41,"and his complexion, dun!"
536,41,"sometime, he dwelleth in the grass!"
537,41,"sometime, upon a bough,"
538,41,from which he doth descend in plush
539,41,upon the passer-by!
540,41,all this in summer.
541,41,"but when winds alarm the forest folk,"
542,41,he taketh damask residence—
543,41,and struts in sewing silk!
544,41,"then, finer than a lady,"
545,41,emerges in the spring!
546,41,a feather on each shoulder!
547,41,you'd scarce recognize him!
548,41,"by men, yclept caterpillar!"
549,41,"by me! but who am i,"
550,41,to tell the pretty secret
551,41,of the butterfly!
552,42,a happy lip—breaks sudden—
553,42,it doesn't state you how
554,42,it contemplated—smiling—
555,42,just consummated—now—
556,42,"but this one, wears its merriment"
557,42,so patient—like a pain—
558,42,fresh gilded—to elude the eyes
559,42,"unqualified, to scan—"
560,43,a house upon the height—
561,43,that wagon never reached—
562,43,"no dead, were ever carried down—"
563,43,no peddler's cart—approached—
564,43,whose chimney never smoked—
565,43,whose windows—night and morn—
566,43,caught sunrise first—and sunset—last—
567,43,then—held an empty pane—
568,43,whose fate—conjecture knew—
569,43,no other neighbor—did—
570,43,and what it was—we never lisped—
571,43,because he—never told—
572,44,a lady red—amid the hill
573,44,her annual secret keeps!
574,44,"a lady white, within the field"
575,44,in placid lily sleeps!
576,44,"the tidy breezes, with their brooms—"
577,44,sweep vale—and hill—and tree!
578,44,"prithee, my pretty housewives!"
579,44,who may expected be?
580,44,the neighbors do not yet suspect!
581,44,the woods exchange a smile!
582,44,"orchard, and buttercup, and bird—"
583,44,in such a little while!
584,44,"and yet, how still the landscape stands!"
585,44,how nonchalant the hedge!
586,44,"as if the ""resurrection"""
587,44,were nothing very strange!
588,45,a light exists in spring
589,45,  not present on the year
590,45,at any other period.
591,45,  when march is scarcely here
592,45,a color stands abroad
593,45,  on solitary hills
594,45,"that science cannot overtake,"
595,45,  but human naturefeels.
596,45,it waits upon the lawn;
597,45,  it shows the furthest tree
598,45,upon the furthest slope we know;
599,45,  it almost speaks to me.
600,45,"then, as horizons step,"
601,45,"  or noons report away,"
602,45,"without the formula of sound,"
603,45,"  it passes, and we stay,"
604,45,a quality of loss
605,45,"  affecting our content,"
606,45,as trade had suddenly encroached
607,45,  upon a sacrament.
608,46,a little bread—a crust—a crumb—
609,46,a little trust—a demijohn—
610,46,can keep the soul alive—
611,46,"not portly, mind! but breathing—warm—"
612,46,"conscious—as old napoleon,"
613,46,the night before the crown!
614,46,a modest lot—a fame petite—
615,46,a brief campaign of sting and sweet
616,46,is plenty! is enough!
617,46,a sailor's business is the shore!
618,46,"a soldier's—balls! who asketh more,"
619,46,must seek the neighboring life!
620,47,"a little east of jordan,"
621,47,"   evangelists record,"
622,47,   a gymnast and an angel
623,47,"   did wrestle long and hard,"
624,47,   till morning touching mountain 
625,47,"   and jacob, waxing strong,"
626,47,   the angel begged permission
627,47,   to breakfast to return.
628,47,"   ""not so,"" said cunning jacob!"
629,47,"  ""i will not let thee go"
630,47,"  except thou bless me"" stranger!"
631,47,"  the which acceded to,"
632,47,  light swung the silver fleeces
633,47,"  ""peniel"" hills beyond,"
634,47,  and the bewildered gymnast
635,47,  found he had worsted god!
636,48,a little road—not made of man—
637,48,enabled of the eye—
638,48,accessible to thill of bee—
639,48,or cart of butterfly—
640,48,if town it have—beyond itself—
641,48,'tis that—i cannot say—
642,48,i only know—no curricle that rumble there
643,48,bear me—
644,49,"a long, long sleep, a famous sleep"
645,49,that makes no show for dawn
646,49,"by stretch of limb or stir of lid,  "
647,49,an independent one.
648,49,was ever idleness like this?
649,49,within a hut of stone
650,49,to bask the centuries away
651,49,nor once look up for noon?
652,50,a loss of something ever felt i—
653,50,the first that i could recollect
654,50,bereft i was—of what i knew not
655,50,too young that any should suspect
656,50,a mourner walked among the children
657,50,i notwithstanding went about
658,50,as one bemoaning a dominion
659,50,itself the only prince cast out—
660,50,"elder, today, a session wiser"
661,50,"and fainter, too, as wiseness is—"
662,50,i find myself still softly searching
663,50,for my delinguent palaces—
664,50,"and a suspicion, like a finger"
665,50,touches my forehead now and then
666,50,that i am looking oppositely
667,50,for the site of the kingdom of heaven—
668,51,a man may make a remark—
669,51,in itself—a quiet thing
670,51,that may furnish the fuse unto a spark
671,51,in dormant nature—lain—
672,51,let us deport—with skill—
673,51,let us discourse—with care—
674,51,powder exists in charcoal—
675,51,before it exists in fire.
676,52,a mien to move a queen—
677,52,half child—half heroine—
678,52,an orleans in the eye
679,52,that puts its manner by
680,52,for humbler company
681,52,when none are near
682,52,even a tear—
683,52,its frequent visitor—
684,52,a bonnet like a duke—
685,52,and yet a wren's peruke
686,52,were not so shy
687,52,of goer by—
688,52,and hands—so slight—
689,52,they would elate a sprite
690,52,with merriment—
691,52,a voice that alters—low
692,52,and on the ear can go
693,52,like let of snow—
694,52,or shift supreme—
695,52,as tone of realm
696,52,on subjects diadem—
697,52,too small—to fear—
698,52,too distant—to endear—
699,52,and so men compromise
700,52,and just—revere—
701,53,a moth the hue of this
702,53,haunts candles in brazil.
703,53,nature's experience would make
704,53,our reddest second pale.
705,53,"nature is fond, i sometimes think,"
706,53,"of trinkets, as a girl."
707,54,a murmur in the trees—to note—
708,54,not loud enough—for wind—
709,54,a star—not far enough to seek—
710,54,nor near enough—to find—
711,54,a long—long yellow—on the lawn—
712,54,a hubbub—as of feet—
713,54,not audible—as ours—to us—
714,54,but dapperer—more sweet—
715,54,a hurrying home of little men
716,54,to houses unperceived—
717,54,all this—and more—if i should tell—
718,54,would never be believed—
719,54,of robins in the trundle bed
720,54,how many i espy
721,54,whose nightgowns could not hide the wings—
722,54,although i heard them try—
723,54,but then i promised ne'er to tell—
724,54,how could i break my word?
725,54,so go your way—and i'll go mine—
726,54,no fear you'll miss the road.
727,55,a narrow fellow in the grass
728,55,occasionally rides;
729,55,"you may have met him, did you not,"
730,55,his notice sudden is.
731,55,"the grass divides as with a comb,"
732,55,a spotted shaft is seen;
733,55,and then it closes at your feet
734,55,and opens further on.
735,55,"he likes a boggy acre,"
736,55,a floor too cool for corn.
737,55,"yet when a child, and barefoot,"
738,55,"i more than once, at morn,"
739,55,"have passed, i thought, a whip-lash"
740,55,"unbraiding in the sun, "
741,55,"when, stooping to secure it,"
742,55,"it wrinkled, and was gone."
743,55,several of nature's people
744,55,"i know, and they know me;"
745,55,i feel for them a transport
746,55,of cordiality;
747,55,"but never met this fellow,"
748,55,"attended or alone,"
749,55,"without a tighter breathing,"
750,55,and zero at the bone.
751,56,a nearness to tremendousness—
752,56,an agony procures—
753,56,affliction ranges boundlessness—
754,56,vicinity to laws
755,56,contentment's quiet suburb—
756,56,affliction cannot stay
757,56,in acres—its location
758,56,is illocality—
759,57,a night—there lay the days between—
760,57,the day that was before—
761,57,and day that was behind—were one—
762,57,and now—'twas night—was here—
763,57,slow—night—that must be watched away—
764,57,as grains upon a shore—
765,57,too imperceptible to note—
766,57,till it be night—no more—
767,58,a planted life—diversified
768,58,with gold and silver pain
769,58,to prove the presence of the ore
770,58,in particles—'tis when
771,58,a value struggle—it exist—
772,58,a power—will proclaim
773,58,although annihilation pile
774,58,whole chaoses on him—
775,59,a poor—torn heart—a tattered heart—
776,59,that sat it down to rest—
777,59,nor noticed that the ebbing day
778,59,flowed silver to the west—
779,59,nor noticed night did soft descend—
780,59,nor constellation burn—
781,59,intent upon the vision
782,59,of latitudes unknown.
783,59,the angels—happening that way
784,59,this dusty heart espied—
785,59,tenderly took it up from toil
786,59,and carried it to god—
787,59,there—sandals for the barefoot—
788,59,there—gathered from the gales—
789,59,do the blue havens by the hand
790,59,lead the wandering sails.
791,60,a precious—mouldering pleasure—'tis—
792,60,to meet an antique book—
793,60,in just the dress his century wore—
794,60,a privilege—i think—
795,60,his venerable hand to take—
796,60,and warming in our own—
797,60,a passage back—or two—to make—
798,60,to times when he—was young—
799,60,his quaint opinions—to inspect—
800,60,his thought to ascertain
801,60,on themes concern our mutual mind—
802,60,the literature of man—
803,60,what interested scholars—most—
804,60,what competitions ran—
805,60,when plato—was a certainty—
806,60,and sophocles—a man—
807,60,when sappho—was a living girl—
808,60,and beatrice wore
809,60,the gown that dante—deified—
810,60,facts centuries before
811,60,he traverses—familiar—
812,60,as one should come to town—
813,60,and tell you all your dreams—were true—
814,60,he lived—where dreams were born—
815,60,his presence is enchantment—
816,60,you beg him not to go—
817,60,old volume shake their vellum heads
818,60,and tantalize—just so—
819,61,a prison gets to be a friend—
820,61,between its ponderous face
821,61,and ours—a kinsmanship express—
822,61,and in its narrow eyes—
823,61,we come to look with gratitude
824,61,for the appointed beam
825,61,it deal us—stated as our food—
826,61,and hungered for—the same—
827,61,we learn to know the planks—
828,61,that answer to our feet—
829,61,so miserable a sound—at first—
830,61,nor ever now—so sweet—
831,61,as plashing in the pools—
832,61,when memory was a boy—
833,61,but a demurer circuit—
834,61,a geometric joy—
835,61,the posture of the key
836,61,that interrupt the day
837,61,to our endeavor—not so real
838,61,the check of liberty—
839,61,as this phantasm steel—
840,61,whose features—day and night—
841,61,are present to us—as our own—
842,61,and as escapeless—quite—
843,61,the narrow round—the stint—
844,61,the slow exchange of hope—
845,61,for something passiver—content
846,61,too steep for lookinp up—
847,61,the liberty we knew
848,61,avoided—like a dream—
849,61,too wide for any night but heaven—
850,61,if that—indeed—redeem—
851,62,a route of evanescence
852,62,with a revolving wheel 
853,62,a resonance of emerald 
854,62,a rush of cochineal 
855,62,and every blossom on the bush
856,62,adjusts its tumbled head 
857,62,"the mail from tunis, probably,"
858,62,an easy morning's ride 
859,63,"a science—so the savants say,"
860,63,"""comparative anatomy""—"
861,63,by which a single bone—
862,63,is made a secret to unfold
863,63,"of some rare tenant of the mold,"
864,63,else perished in the stone—
865,63,"so to the eye prospective led,"
866,63,this meekest flower of the mead
867,63,"upon a winter's day,"
868,63,stands representative in gold
869,63,"of rose and lily, manifold,"
870,63,and countless butterfly!
871,64,a secret told—
872,64,ceases to be a secret—then—
873,64,a secret—kept—
874,64,that—can appal but one—
875,64,better of it—continual be afraid—
876,64,than it—
877,64,and whom you told it to—beside—
878,65,"a sepal, petal, and a thorn"
879,65,upon a common summer's morn—
880,65,a flask of dew—a bee or two—
881,65,a breeze—a caper in the trees—
882,65,and i'm a rose!
883,66,a shade upon the mind there passes
884,66,as when on noon
885,66,a cloud the mighty sun encloses
886,66,remembering
887,66,that some there be too numb to notice
888,66,oh god
889,66,why give if thou must take away
890,66,the loved?
891,67,a shady friend for torrid days
892,67,is easier to find
893,67,than one of higher temperature
894,67,for frigid hour of mind.
895,67,the vane a little to the east
896,67,scares muslin souls away;
897,67,if broadcloth breasts are firmer
898,67,"than those of organdy,"
899,67,who is to blame? the weaver?
900,67,ah! the bewildering thread!
901,67,the tapestries of paradise!
902,67,so notelessly are made!
903,68,is all that pins the soul
904,68,"that stands for deity, to mine,"
905,68,upon my side the veil—
906,68,once witnessed of the gauze—
907,68,its name is put away
908,68,"as far from mine, as if no plight"
909,68,"had printed yesterday,"
910,68,"in tender—solemn alphabet,"
911,68,"my eyes just turned to see,"
912,68,when it was smuggled by my sight
913,68,into eternity—
914,68,more hands—to hold—these are but two—
915,68,one more new-mailed nerve
916,68,"just granted, for the peril's sake—"
917,68,some striding—giant—love—
918,68,"so greater than the gods can show,"
919,68,"they slink before the clay,"
920,68,that not for all their heaven can boast
921,68,will let its keepsake—go
922,69,a slash of blue—
923,69,a sweep of gray—
924,69,"some scarlet patches on the way,"
925,69,compose an evening sky—
926,69,a little purple—slipped between—
927,69,some ruby trousers hurried on—
928,69,a wave of gold—
929,69,a bank of day—
930,69,this just makes out the morning sky.
931,70,a solemn thing within the soul
932,70,to feel itself get ripe—
933,70,and golden hang—while farther up—
934,70,the maker's ladders stop—
935,70,and in the orchard far below—
936,70,you hear a being—drop—
937,70,a wonderful—to feel the sun
938,70,still toiling at the cheek
939,70,you thought was finished—
940,70,"cool of eye, and critical of work—"
941,70,he shifts the stem—a little—
942,70,to give your core—a look—
943,70,but solemnest—to know
